frame,class,prob,xmin,ymin,xmax,ymax
12586,car,0.373725563287735,203,564,330,645
12587,car,0.7956072092056274,0,676,191,837
12587,car,0.5644576549530029,939,588,1062,706
12587,bus,0.4246736764907837,624,491,869,712
12587,car,0.373725563287735,203,564,330,645
12588,car,0.7956072092056274,0,676,191,837
12588,car,0.5644576549530029,939,588,1062,706
12588,bus,0.4246736764907837,624,491,869,712
12588,car,0.373725563287735,203,564,330,645
12589,car,0.7956072092056274,0,676,191,837
12589,car,0.5644576549530029,939,588,1062,706
12589,bus,0.4246736764907837,624,491,869,712
12589,car,0.373725563287735,203,564,330,645
12590,car,0.7956072092056274,0,676,191,837
12590,car,0.5644576549530029,939,588,1062,706
12590,bus,0.4246736764907837,624,491,869,712
12590,car,0.373725563287735,203,564,330,645
12591,car,0.45165085792541504,205,564,320,643
12591,car,0.3915472626686096,912,585,1102,755
12591,truck,0.3893059194087982,520,444,857,770
12592,car,0.45165085792541504,205,564,320,643
12592,car,0.3915472626686096,912,585,1102,755
12592,truck,0.3893059194087982,520,444,857,770
12593,car,0.45165085792541504,205,564,320,643
12593,car,0.3915472626686096,912,585,1102,755
12593,truck,0.3893059194087982,520,444,857,770
12594,car,0.45165085792541504,205,564,320,643
12594,car,0.3915472626686096,912,585,1102,755
12594,truck,0.3893059194087982,520,444,857,770
12595,car,0.45165085792541504,205,564,320,643
12595,car,0.3915472626686096,912,585,1102,755
12595,truck,0.3893059194087982,520,444,857,770
12596,car,0.45165085792541504,205,564,320,643
12596,car,0.3915472626686096,912,585,1102,755
12596,truck,0.3893059194087982,520,444,857,770
12597,car,0.45165085792541504,205,564,320,643
12597,car,0.3915472626686096,912,585,1102,755
12597,truck,0.3893059194087982,520,444,857,770
12598,truck,0.4811168909072876,531,446,849,768
12599,truck,0.4811168909072876,531,446,849,768
12600,truck,0.4811168909072876,531,446,849,768
12601,truck,0.4811168909072876,531,446,849,768
12602,car,0.4358346164226532,917,586,1086,736
12602,car,0.43024420738220215,205,565,328,642
12602,truck,0.3657487630844116,545,455,856,763
12603,car,0.4358346164226532,917,586,1086,736
12603,car,0.43024420738220215,205,565,328,642
12603,truck,0.3657487630844116,545,455,856,763
12604,car,0.4358346164226532,917,586,1086,736
12604,car,0.43024420738220215,205,565,328,642
12604,truck,0.3657487630844116,545,455,856,763
12605,car,0.4358346164226532,917,586,1086,736
12605,car,0.43024420738220215,205,565,328,642
12605,truck,0.3657487630844116,545,455,856,763
12606,car,0.4358346164226532,917,586,1086,736
12606,car,0.43024420738220215,205,565,328,642
12606,truck,0.3657487630844116,545,455,856,763
12607,car,0.4358346164226532,917,586,1086,736
12607,car,0.43024420738220215,205,565,328,642
12607,truck,0.3657487630844116,545,455,856,763
12608,car,0.5465143322944641,924,591,1080,707
12608,car,0.43761515617370605,205,565,329,643
12608,truck,0.377896249294281,562,463,858,760
12609,car,0.5465143322944641,924,591,1080,707
12609,car,0.43761515617370605,205,565,329,643
12609,truck,0.377896249294281,562,463,858,760
12610,car,0.5465143322944641,924,591,1080,707
12610,car,0.43761515617370605,205,565,329,643
12610,truck,0.377896249294281,562,463,858,760
12611,car,0.5465143322944641,924,591,1080,707
12611,car,0.43761515617370605,205,565,329,643
12611,truck,0.377896249294281,562,463,858,760
12612,car,0.5465143322944641,924,591,1080,707
12612,car,0.43761515617370605,205,565,329,643
12612,truck,0.377896249294281,562,463,858,760
12613,car,0.5465143322944641,924,591,1080,707
12613,car,0.43761515617370605,205,565,329,643
12613,truck,0.377896249294281,562,463,858,760
12614,car,0.5465143322944641,924,591,1080,707
12614,car,0.43761515617370605,205,565,329,643
12614,truck,0.377896249294281,562,463,858,760
12615,car,0.5465143322944641,924,591,1080,707
12615,car,0.43761515617370605,205,565,329,643
12615,truck,0.377896249294281,562,463,858,760
12616,car,0.5465143322944641,924,591,1080,707
12616,car,0.43761515617370605,205,565,329,643
12616,truck,0.377896249294281,562,463,858,760
12617,bus,0.5819023847579956,577,469,857,743
12617,car,0.5060513019561768,937,591,1073,730
12617,car,0.40269237756729126,205,564,326,644
12618,bus,0.5819023847579956,577,469,857,743
12618,car,0.5060513019561768,937,591,1073,730
12618,car,0.40269237756729126,205,564,326,644
12619,bus,0.5819023847579956,577,469,857,743
12619,car,0.5060513019561768,937,591,1073,730
12619,car,0.40269237756729126,205,564,326,644
12620,bus,0.5819023847579956,577,469,857,743
12620,car,0.5060513019561768,937,591,1073,730
12620,car,0.40269237756729126,205,564,326,644
12621,bus,0.5819023847579956,577,469,857,743
12621,car,0.5060513019561768,937,591,1073,730
12621,car,0.40269237756729126,205,564,326,644
12622,bus,0.5819023847579956,577,469,857,743
12622,car,0.5060513019561768,937,591,1073,730
12622,car,0.40269237756729126,205,564,326,644
12623,bus,0.5819023847579956,577,469,857,743
12623,car,0.5060513019561768,937,591,1073,730
12623,car,0.40269237756729126,205,564,326,644
12624,bus,0.5819023847579956,577,469,857,743
12624,car,0.5060513019561768,937,591,1073,730
12624,car,0.40269237756729126,205,564,326,644
12625,bus,0.5819023847579956,577,469,857,743
12625,car,0.5060513019561768,937,591,1073,730
12625,car,0.40269237756729126,205,564,326,644
12626,bus,0.5819023847579956,577,469,857,743
12626,car,0.5060513019561768,937,591,1073,730
12626,car,0.40269237756729126,205,564,326,644
12627,bus,0.5819023847579956,577,469,857,743
12627,car,0.5060513019561768,937,591,1073,730
12627,car,0.40269237756729126,205,564,326,644
12628,bus,0.5819023847579956,577,469,857,743
12628,car,0.5060513019561768,937,591,1073,730
12628,car,0.40269237756729126,205,564,326,644
12629,bus,0.5819023847579956,577,469,857,743
12629,car,0.5060513019561768,937,591,1073,730
12629,car,0.40269237756729126,205,564,326,644
12630,bus,0.5819023847579956,577,469,857,743
12630,car,0.5060513019561768,937,591,1073,730
12630,car,0.40269237756729126,205,564,326,644
12631,bus,0.5819023847579956,577,469,857,743
12631,car,0.5060513019561768,937,591,1073,730
12631,car,0.40269237756729126,205,564,326,644
12632,bus,0.5819023847579956,577,469,857,743
12632,car,0.5060513019561768,937,591,1073,730
12632,car,0.40269237756729126,205,564,326,644
12633,bus,0.5819023847579956,577,469,857,743
12633,car,0.5060513019561768,937,591,1073,730
12633,car,0.40269237756729126,205,564,326,644
12634,bus,0.5819023847579956,577,469,857,743
12634,car,0.5060513019561768,937,591,1073,730
12634,car,0.40269237756729126,205,564,326,644
12635,car,0.7856435179710388,0,672,210,838
12635,car,0.5572882890701294,939,588,1061,705
12635,truck,0.4195484519004822,627,490,870,712
12635,car,0.36555489897727966,205,563,327,643
12636,car,0.7856435179710388,0,672,210,838
12636,car,0.5572882890701294,939,588,1061,705
12636,truck,0.4195484519004822,627,490,870,712
12636,car,0.36555489897727966,205,563,327,643
12637,car,0.7856435179710388,0,672,210,838
12637,car,0.5572882890701294,939,588,1061,705
12637,truck,0.4195484519004822,627,490,870,712
12637,car,0.36555489897727966,205,563,327,643
12638,car,0.7856435179710388,0,672,210,838
12638,car,0.5572882890701294,939,588,1061,705
12638,truck,0.4195484519004822,627,490,870,712
12638,car,0.36555489897727966,205,563,327,643
12639,car,0.7856435179710388,0,672,210,838
12639,car,0.5572882890701294,939,588,1061,705
12639,truck,0.4195484519004822,627,490,870,712
12639,car,0.36555489897727966,205,563,327,643
12640,car,0.7856435179710388,0,672,210,838
12640,car,0.5572882890701294,939,588,1061,705
12640,truck,0.4195484519004822,627,490,870,712
12640,car,0.36555489897727966,205,563,327,643
12641,car,0.7856435179710388,0,672,210,838
12641,car,0.5572882890701294,939,588,1061,705
12641,truck,0.4195484519004822,627,490,870,712
12641,car,0.36555489897727966,205,563,327,643
12642,car,0.4512244760990143,205,564,320,643
12642,car,0.3912193477153778,912,585,1102,755
12642,truck,0.3896277844905853,520,444,857,770
12643,car,0.4512244760990143,205,564,320,643
12643,car,0.3912193477153778,912,585,1102,755
12643,truck,0.3896277844905853,520,444,857,770
12644,car,0.4512244760990143,205,564,320,643
12644,car,0.3912193477153778,912,585,1102,755
12644,truck,0.3896277844905853,520,444,857,770
12645,car,0.4512244760990143,205,564,320,643
12645,car,0.3912193477153778,912,585,1102,755
12645,truck,0.3896277844905853,520,444,857,770
12646,car,0.4512244760990143,205,564,320,643
12646,car,0.3912193477153778,912,585,1102,755
12646,truck,0.3896277844905853,520,444,857,770
12647,truck,0.48087266087532043,531,446,849,768
12648,truck,0.48087266087532043,531,446,849,768
12649,truck,0.48087266087532043,531,446,849,768
12650,truck,0.48087266087532043,531,446,849,768
12651,truck,0.48087266087532043,531,446,849,768
12652,truck,0.48087266087532043,531,446,849,768
12653,truck,0.48087266087532043,531,446,849,768
12654,truck,0.48087266087532043,531,446,849,768
12655,truck,0.48087266087532043,531,446,849,768
12656,car,0.6542178988456726,923,591,1083,721
12656,truck,0.5028623938560486,556,462,857,762
12656,car,0.43687936663627625,204,564,331,643
12657,car,0.6542178988456726,923,591,1083,721
12657,truck,0.5028623938560486,556,462,857,762
12657,car,0.43687936663627625,204,564,331,643
12658,car,0.6542178988456726,923,591,1083,721
12658,truck,0.5028623938560486,556,462,857,762
12658,car,0.43687936663627625,204,564,331,643
12659,car,0.6542178988456726,923,591,1083,721
12659,truck,0.5028623938560486,556,462,857,762
12659,car,0.43687936663627625,204,564,331,643
12660,car,0.6542178988456726,923,591,1083,721
12660,truck,0.5028623938560486,556,462,857,762
12660,car,0.43687936663627625,204,564,331,643
12661,car,0.6542178988456726,923,591,1083,721
12661,truck,0.5028623938560486,556,462,857,762
12661,car,0.43687936663627625,204,564,331,643
12662,car,0.6542178988456726,923,591,1083,721
12662,truck,0.5028623938560486,556,462,857,762
12662,car,0.43687936663627625,204,564,331,643
12663,car,0.6542178988456726,923,591,1083,721
12663,truck,0.5028623938560486,556,462,857,762
12663,car,0.43687936663627625,204,564,331,643
12664,bus,0.5684647560119629,571,469,857,745
12664,car,0.5394421219825745,931,593,1074,721
12664,car,0.4621011018753052,204,564,326,643
12665,bus,0.5684647560119629,571,469,857,745
12665,car,0.5394421219825745,931,593,1074,721
12665,car,0.4621011018753052,204,564,326,643
12666,bus,0.5684647560119629,571,469,857,745
12666,car,0.5394421219825745,931,593,1074,721
12666,car,0.4621011018753052,204,564,326,643
12667,bus,0.5684647560119629,571,469,857,745
12667,car,0.5394421219825745,931,593,1074,721
12667,car,0.4621011018753052,204,564,326,643
12668,bus,0.5684647560119629,571,469,857,745
12668,car,0.5394421219825745,931,593,1074,721
12668,car,0.4621011018753052,204,564,326,643
12669,bus,0.5684647560119629,571,469,857,745
12669,car,0.5394421219825745,931,593,1074,721
12669,car,0.4621011018753052,204,564,326,643
12670,bus,0.5684647560119629,571,469,857,745
12670,car,0.5394421219825745,931,593,1074,721
12670,car,0.4621011018753052,204,564,326,643
12671,bus,0.5684647560119629,571,469,857,745
12671,car,0.5394421219825745,931,593,1074,721
12671,car,0.4621011018753052,204,564,326,643
12672,bus,0.5684647560119629,571,469,857,745
12672,car,0.5394421219825745,931,593,1074,721
12672,car,0.4621011018753052,204,564,326,643
12673,bus,0.5684647560119629,571,469,857,745
12673,car,0.5394421219825745,931,593,1074,721
12673,car,0.4621011018753052,204,564,326,643
12674,bus,0.5684647560119629,571,469,857,745
12674,car,0.5394421219825745,931,593,1074,721
12674,car,0.4621011018753052,204,564,326,643
12675,bus,0.5684647560119629,571,469,857,745
12675,car,0.5394421219825745,931,593,1074,721
12675,car,0.4621011018753052,204,564,326,643
12676,bus,0.5684647560119629,571,469,857,745
12676,car,0.5394421219825745,931,593,1074,721
12676,car,0.4621011018753052,204,564,326,643
12677,bus,0.5684647560119629,571,469,857,745
12677,car,0.5394421219825745,931,593,1074,721
12677,car,0.4621011018753052,204,564,326,643
12678,bus,0.5684647560119629,571,469,857,745
12678,car,0.5394421219825745,931,593,1074,721
12678,car,0.4621011018753052,204,564,326,643
12679,bus,0.5684647560119629,571,469,857,745
12679,car,0.5394421219825745,931,593,1074,721
12679,car,0.4621011018753052,204,564,326,643
12680,bus,0.5684647560119629,571,469,857,745
12680,car,0.5394421219825745,931,593,1074,721
12680,car,0.4621011018753052,204,564,326,643
12681,bus,0.5684647560119629,571,469,857,745
12681,car,0.5394421219825745,931,593,1074,721
12681,car,0.4621011018753052,204,564,326,643
12682,bus,0.5684647560119629,571,469,857,745
12682,car,0.5394421219825745,931,593,1074,721
12682,car,0.4621011018753052,204,564,326,643
12683,bus,0.5684647560119629,571,469,857,745
12683,car,0.5394421219825745,931,593,1074,721
12683,car,0.4621011018753052,204,564,326,643
12684,bus,0.5684647560119629,571,469,857,745
12684,car,0.5394421219825745,931,593,1074,721
12684,car,0.4621011018753052,204,564,326,643
12685,bus,0.5684647560119629,571,469,857,745
12685,car,0.5394421219825745,931,593,1074,721
12685,car,0.4621011018753052,204,564,326,643
12686,bus,0.5684647560119629,571,469,857,745
12686,car,0.5394421219825745,931,593,1074,721
12686,car,0.4621011018753052,204,564,326,643
12687,bus,0.5684647560119629,571,469,857,745
12687,car,0.5394421219825745,931,593,1074,721
12687,car,0.4621011018753052,204,564,326,643
12688,bus,0.5684647560119629,571,469,857,745
12688,car,0.5394421219825745,931,593,1074,721
12688,car,0.4621011018753052,204,564,326,643
12689,bus,0.5684647560119629,571,469,857,745
12689,car,0.5394421219825745,931,593,1074,721
12689,car,0.4621011018753052,204,564,326,643
12690,car,0.4508196711540222,912,586,1101,753
12690,car,0.4268519878387451,205,563,321,642
12690,truck,0.37575268745422363,525,444,853,769
12691,car,0.4508196711540222,912,586,1101,753
12691,car,0.4268519878387451,205,563,321,642
12691,truck,0.37575268745422363,525,444,853,769
12692,car,0.4508196711540222,912,586,1101,753
12692,car,0.4268519878387451,205,563,321,642
12692,truck,0.37575268745422363,525,444,853,769
12693,car,0.4508196711540222,912,586,1101,753
12693,car,0.4268519878387451,205,563,321,642
12693,truck,0.37575268745422363,525,444,853,769
12694,car,0.4508196711540222,912,586,1101,753
12694,car,0.4268519878387451,205,563,321,642
12694,truck,0.37575268745422363,525,444,853,769
12695,car,0.4508196711540222,912,586,1101,753
12695,car,0.4268519878387451,205,563,321,642
12695,truck,0.37575268745422363,525,444,853,769
12696,car,0.43669581413269043,916,593,1092,762
12696,truck,0.3722183406352997,538,450,855,769
12697,car,0.43669581413269043,916,593,1092,762
12697,truck,0.3722183406352997,538,450,855,769
12698,car,0.43669581413269043,916,593,1092,762
12698,truck,0.3722183406352997,538,450,855,769
12699,car,0.43669581413269043,916,593,1092,762
12699,truck,0.3722183406352997,538,450,855,769
12700,car,0.43669581413269043,916,593,1092,762
12700,truck,0.3722183406352997,538,450,855,769
12701,car,0.43669581413269043,916,593,1092,762
12701,truck,0.3722183406352997,538,450,855,769
12702,car,0.43669581413269043,916,593,1092,762
12702,truck,0.3722183406352997,538,450,855,769
12703,car,0.43669581413269043,916,593,1092,762
12703,truck,0.3722183406352997,538,450,855,769
12704,car,0.43669581413269043,916,593,1092,762
12704,truck,0.3722183406352997,538,450,855,769
12705,car,0.43669581413269043,916,593,1092,762
12705,truck,0.3722183406352997,538,450,855,769
12706,car,0.43669581413269043,916,593,1092,762
12706,truck,0.3722183406352997,538,450,855,769
12707,car,0.43669581413269043,916,593,1092,762
12707,truck,0.3722183406352997,538,450,855,769
12708,car,0.43669581413269043,916,593,1092,762
12708,truck,0.3722183406352997,538,450,855,769
12709,car,0.43669581413269043,916,593,1092,762
12709,truck,0.3722183406352997,538,450,855,769
12710,car,0.43669581413269043,916,593,1092,762
12710,truck,0.3722183406352997,538,450,855,769
12711,car,0.43669581413269043,916,593,1092,762
12711,truck,0.3722183406352997,538,450,855,769
12712,car,0.43669581413269043,916,593,1092,762
12712,truck,0.3722183406352997,538,450,855,769
12713,car,0.43669581413269043,916,593,1092,762
12713,truck,0.3722183406352997,538,450,855,769
12714,bus,0.6543105840682983,588,471,862,741
12714,car,0.4532044231891632,947,592,1071,720
12714,car,0.44376951456069946,204,564,328,643
12714,car,0.3780535161495209,940,592,1069,676
12715,bus,0.6543105840682983,588,471,862,741
12715,car,0.4532044231891632,947,592,1071,720
12715,car,0.44376951456069946,204,564,328,643
12715,car,0.3780535161495209,940,592,1069,676
12716,bus,0.6543105840682983,588,471,862,741
12716,car,0.4532044231891632,947,592,1071,720
12716,car,0.44376951456069946,204,564,328,643
12716,car,0.3780535161495209,940,592,1069,676
12717,bus,0.6543105840682983,588,471,862,741
12717,car,0.4532044231891632,947,592,1071,720
12717,car,0.44376951456069946,204,564,328,643
12717,car,0.3780535161495209,940,592,1069,676
12718,bus,0.6543105840682983,588,471,862,741
12718,car,0.4532044231891632,947,592,1071,720
12718,car,0.44376951456069946,204,564,328,643
12718,car,0.3780535161495209,940,592,1069,676
12719,bus,0.6543105840682983,588,471,862,741
12719,car,0.4532044231891632,947,592,1071,720
12719,car,0.44376951456069946,204,564,328,643
12719,car,0.3780535161495209,940,592,1069,676
12720,bus,0.6543105840682983,588,471,862,741
12720,car,0.4532044231891632,947,592,1071,720
12720,car,0.44376951456069946,204,564,328,643
12720,car,0.3780535161495209,940,592,1069,676
12721,bus,0.6543105840682983,588,471,862,741
12721,car,0.4532044231891632,947,592,1071,720
12721,car,0.44376951456069946,204,564,328,643
12721,car,0.3780535161495209,940,592,1069,676
12722,bus,0.6543105840682983,588,471,862,741
12722,car,0.4532044231891632,947,592,1071,720
12722,car,0.44376951456069946,204,564,328,643
12722,car,0.3780535161495209,940,592,1069,676
12723,car,0.7902069687843323,0,679,82,825
12723,car,0.5347607731819153,935,593,1066,696
12723,truck,0.4999645948410034,606,476,865,741
12723,car,0.36273688077926636,204,564,331,642
12724,car,0.7902069687843323,0,679,82,825
12724,car,0.5347607731819153,935,593,1066,696
12724,truck,0.4999645948410034,606,476,865,741
12724,car,0.36273688077926636,204,564,331,642
12725,car,0.7902069687843323,0,679,82,825
12725,car,0.5347607731819153,935,593,1066,696
12725,truck,0.4999645948410034,606,476,865,741
12725,car,0.36273688077926636,204,564,331,642
12726,car,0.7902069687843323,0,679,82,825
12726,car,0.5347607731819153,935,593,1066,696
12726,truck,0.4999645948410034,606,476,865,741
12726,car,0.36273688077926636,204,564,331,642
12727,car,0.7902069687843323,0,679,82,825
12727,car,0.5347607731819153,935,593,1066,696
12727,truck,0.4999645948410034,606,476,865,741
12727,car,0.36273688077926636,204,564,331,642
12728,car,0.7902069687843323,0,679,82,825
12728,car,0.5347607731819153,935,593,1066,696
12728,truck,0.4999645948410034,606,476,865,741
12728,car,0.36273688077926636,204,564,331,642
12729,car,0.8227004408836365,0,676,175,834
12729,car,0.5294364094734192,938,589,1062,708
12729,truck,0.38360172510147095,622,484,868,725
12730,car,0.8227004408836365,0,676,175,834
12730,car,0.5294364094734192,938,589,1062,708
12730,truck,0.38360172510147095,622,484,868,725
12731,car,0.8227004408836365,0,676,175,834
12731,car,0.5294364094734192,938,589,1062,708
12731,truck,0.38360172510147095,622,484,868,725
12732,car,0.8227004408836365,0,676,175,834
12732,car,0.5294364094734192,938,589,1062,708
12732,truck,0.38360172510147095,622,484,868,725
12733,car,0.8227004408836365,0,676,175,834
12733,car,0.5294364094734192,938,589,1062,708
12733,truck,0.38360172510147095,622,484,868,725
12734,car,0.8227004408836365,0,676,175,834
12734,car,0.5294364094734192,938,589,1062,708
12734,truck,0.38360172510147095,622,484,868,725
12735,car,0.8227004408836365,0,676,175,834
12735,car,0.5294364094734192,938,589,1062,708
12735,truck,0.38360172510147095,622,484,868,725
12736,car,0.8227004408836365,0,676,175,834
12736,car,0.5294364094734192,938,589,1062,708
12736,truck,0.38360172510147095,622,484,868,725
12737,car,0.8227004408836365,0,676,175,834
12737,car,0.5294364094734192,938,589,1062,708
12737,truck,0.38360172510147095,622,484,868,725
12738,car,0.8227004408836365,0,676,175,834
12738,car,0.5294364094734192,938,589,1062,708
12738,truck,0.38360172510147095,622,484,868,725
12739,car,0.45103374123573303,205,564,320,643
12739,car,0.3906903564929962,912,585,1102,755
12739,truck,0.38987210392951965,520,444,857,770
12740,car,0.45103374123573303,205,564,320,643
12740,car,0.3906903564929962,912,585,1102,755
12740,truck,0.38987210392951965,520,444,857,770
12741,car,0.45103374123573303,205,564,320,643
12741,car,0.3906903564929962,912,585,1102,755
12741,truck,0.38987210392951965,520,444,857,770
12742,car,0.45103374123573303,205,564,320,643
12742,car,0.3906903564929962,912,585,1102,755
12742,truck,0.38987210392951965,520,444,857,770
12743,car,0.45103374123573303,205,564,320,643
12743,car,0.3906903564929962,912,585,1102,755
12743,truck,0.38987210392951965,520,444,857,770
12744,car,0.45103374123573303,205,564,320,643
12744,car,0.3906903564929962,912,585,1102,755
12744,truck,0.38987210392951965,520,444,857,770
12745,car,0.45103374123573303,205,564,320,643
12745,car,0.3906903564929962,912,585,1102,755
12745,truck,0.38987210392951965,520,444,857,770
12746,car,0.45103374123573303,205,564,320,643
12746,car,0.3906903564929962,912,585,1102,755
12746,truck,0.38987210392951965,520,444,857,770
12747,car,0.45103374123573303,205,564,320,643
12747,car,0.3906903564929962,912,585,1102,755
12747,truck,0.38987210392951965,520,444,857,770
12748,car,0.45103374123573303,205,564,320,643
12748,car,0.3906903564929962,912,585,1102,755
12748,truck,0.38987210392951965,520,444,857,770
12749,car,0.45103374123573303,205,564,320,643
12749,car,0.3906903564929962,912,585,1102,755
12749,truck,0.38987210392951965,520,444,857,770
12750,car,0.45103374123573303,205,564,320,643
12750,car,0.3906903564929962,912,585,1102,755
12750,truck,0.38987210392951965,520,444,857,770
12751,car,0.654087483882904,923,591,1083,721
12751,truck,0.5036277174949646,556,462,857,762
12751,car,0.43640780448913574,204,564,331,643
12752,car,0.654087483882904,923,591,1083,721
12752,truck,0.5036277174949646,556,462,857,762
12752,car,0.43640780448913574,204,564,331,643
12753,car,0.654087483882904,923,591,1083,721
12753,truck,0.5036277174949646,556,462,857,762
12753,car,0.43640780448913574,204,564,331,643
12754,car,0.654087483882904,923,591,1083,721
12754,truck,0.5036277174949646,556,462,857,762
12754,car,0.43640780448913574,204,564,331,643
12755,car,0.654087483882904,923,591,1083,721
12755,truck,0.5036277174949646,556,462,857,762
12755,car,0.43640780448913574,204,564,331,643
12756,car,0.654087483882904,923,591,1083,721
12756,truck,0.5036277174949646,556,462,857,762
12756,car,0.43640780448913574,204,564,331,643
12757,car,0.5058093070983887,933,589,1077,716
12757,truck,0.45435917377471924,568,464,856,758
12757,bus,0.4150417447090149,567,466,856,755
12757,car,0.4008360505104065,204,564,331,643
12758,car,0.5058093070983887,933,589,1077,716
12758,truck,0.45435917377471924,568,464,856,758
12758,bus,0.4150417447090149,567,466,856,755
12758,car,0.4008360505104065,204,564,331,643
12759,car,0.5058093070983887,933,589,1077,716
12759,truck,0.45435917377471924,568,464,856,758
12759,bus,0.4150417447090149,567,466,856,755
12759,car,0.4008360505104065,204,564,331,643
12760,car,0.5058093070983887,933,589,1077,716
12760,truck,0.45435917377471924,568,464,856,758
12760,bus,0.4150417447090149,567,466,856,755
12760,car,0.4008360505104065,204,564,331,643
12761,car,0.5058093070983887,933,589,1077,716
12761,truck,0.45435917377471924,568,464,856,758
12761,bus,0.4150417447090149,567,466,856,755
12761,car,0.4008360505104065,204,564,331,643
12762,bus,0.5812152028083801,577,469,857,743
12762,car,0.5057770013809204,937,591,1073,730
12762,car,0.4022694230079651,205,564,326,644
12763,bus,0.5812152028083801,577,469,857,743
12763,car,0.5057770013809204,937,591,1073,730
12763,car,0.4022694230079651,205,564,326,644
12764,bus,0.5812152028083801,577,469,857,743
12764,car,0.5057770013809204,937,591,1073,730
12764,car,0.4022694230079651,205,564,326,644
12765,bus,0.5812152028083801,577,469,857,743
12765,car,0.5057770013809204,937,591,1073,730
12765,car,0.4022694230079651,205,564,326,644
12766,bus,0.5812152028083801,577,469,857,743
12766,car,0.5057770013809204,937,591,1073,730
12766,car,0.4022694230079651,205,564,326,644
12767,bus,0.5812152028083801,577,469,857,743
12767,car,0.5057770013809204,937,591,1073,730
12767,car,0.4022694230079651,205,564,326,644
12768,bus,0.5812152028083801,577,469,857,743
12768,car,0.5057770013809204,937,591,1073,730
12768,car,0.4022694230079651,205,564,326,644
12769,bus,0.5812152028083801,577,469,857,743
12769,car,0.5057770013809204,937,591,1073,730
12769,car,0.4022694230079651,205,564,326,644
12770,bus,0.5812152028083801,577,469,857,743
12770,car,0.5057770013809204,937,591,1073,730
12770,car,0.4022694230079651,205,564,326,644
12771,car,0.7489891648292542,0,686,49,809
12771,truck,0.6087307333946228,602,474,865,743
12771,car,0.4776844382286072,933,593,1067,714
12771,car,0.42281675338745117,203,564,326,643
12772,car,0.7489891648292542,0,686,49,809
12772,truck,0.6087307333946228,602,474,865,743
12772,car,0.4776844382286072,933,593,1067,714
12772,car,0.42281675338745117,203,564,326,643
12773,car,0.7489891648292542,0,686,49,809
12773,truck,0.6087307333946228,602,474,865,743
12773,car,0.4776844382286072,933,593,1067,714
12773,car,0.42281675338745117,203,564,326,643
12774,car,0.7489891648292542,0,686,49,809
12774,truck,0.6087307333946228,602,474,865,743
12774,car,0.4776844382286072,933,593,1067,714
12774,car,0.42281675338745117,203,564,326,643
12775,car,0.7489891648292542,0,686,49,809
12775,truck,0.6087307333946228,602,474,865,743
12775,car,0.4776844382286072,933,593,1067,714
12775,car,0.42281675338745117,203,564,326,643
12776,car,0.7489891648292542,0,686,49,809
12776,truck,0.6087307333946228,602,474,865,743
12776,car,0.4776844382286072,933,593,1067,714
12776,car,0.42281675338745117,203,564,326,643
12777,car,0.7743763327598572,0,676,119,823
12777,car,0.6129481196403503,937,591,1068,706
12777,truck,0.4501478672027588,612,478,867,729
12777,car,0.3860592246055603,204,564,329,642
12778,car,0.7743763327598572,0,676,119,823
12778,car,0.6129481196403503,937,591,1068,706
12778,truck,0.4501478672027588,612,478,867,729
12778,car,0.3860592246055603,204,564,329,642
12779,car,0.7743763327598572,0,676,119,823
12779,car,0.6129481196403503,937,591,1068,706
12779,truck,0.4501478672027588,612,478,867,729
12779,car,0.3860592246055603,204,564,329,642
12780,car,0.7743763327598572,0,676,119,823
12780,car,0.6129481196403503,937,591,1068,706
12780,truck,0.4501478672027588,612,478,867,729
12780,car,0.3860592246055603,204,564,329,642
12781,car,0.7743763327598572,0,676,119,823
12781,car,0.6129481196403503,937,591,1068,706
12781,truck,0.4501478672027588,612,478,867,729
12781,car,0.3860592246055603,204,564,329,642
12782,car,0.7743763327598572,0,676,119,823
12782,car,0.6129481196403503,937,591,1068,706
12782,truck,0.4501478672027588,612,478,867,729
12782,car,0.3860592246055603,204,564,329,642
12783,car,0.7743763327598572,0,676,119,823
12783,car,0.6129481196403503,937,591,1068,706
12783,truck,0.4501478672027588,612,478,867,729
12783,car,0.3860592246055603,204,564,329,642
12784,car,0.7743763327598572,0,676,119,823
12784,car,0.6129481196403503,937,591,1068,706
12784,truck,0.4501478672027588,612,478,867,729
12784,car,0.3860592246055603,204,564,329,642
12785,car,0.7743763327598572,0,676,119,823
12785,car,0.6129481196403503,937,591,1068,706
12785,truck,0.4501478672027588,612,478,867,729
12785,car,0.3860592246055603,204,564,329,642
12786,car,0.7743763327598572,0,676,119,823
12786,car,0.6129481196403503,937,591,1068,706
12786,truck,0.4501478672027588,612,478,867,729
12786,car,0.3860592246055603,204,564,329,642
12787,car,0.7743763327598572,0,676,119,823
12787,car,0.6129481196403503,937,591,1068,706
12787,truck,0.4501478672027588,612,478,867,729
12787,car,0.3860592246055603,204,564,329,642
12788,car,0.7743763327598572,0,676,119,823
12788,car,0.6129481196403503,937,591,1068,706
12788,truck,0.4501478672027588,612,478,867,729
12788,car,0.3860592246055603,204,564,329,642
12789,car,0.45103374123573303,205,564,320,643
12789,car,0.3906903564929962,912,585,1102,755
12789,truck,0.38987210392951965,520,444,857,770
12790,car,0.45103374123573303,205,564,320,643
12790,car,0.3906903564929962,912,585,1102,755
