frame,class,prob,xmin,ymin,xmax,ymax
343,car,0.8381317853927612,1787,542,1919,667
343,car,0.8326601386070251,1544,549,1802,673
343,person,0.7851116061210632,0,608,55,798
343,car,0.6418306827545166,568,589,716,699
343,car,0.6388468146324158,1058,587,1157,670
343,car,0.5580019950866699,674,590,773,671
343,car,0.5035051107406616,1120,610,1188,719
343,car,0.4212541878223419,1117,611,1184,676
343,car,0.26405709981918335,850,592,889,627
344,car,0.8709403872489929,1155,563,1482,803
344,car,0.8550490736961365,384,621,609,751
344,car,0.8381317853927612,1787,542,1919,667
344,car,0.8326601386070251,1544,549,1802,673
344,person,0.7851116061210632,0,608,55,798
344,car,0.6418306827545166,568,589,716,699
344,car,0.6388468146324158,1058,587,1157,670
344,car,0.5580019950866699,674,590,773,671
344,car,0.5035051107406616,1120,610,1188,719
344,car,0.4212541878223419,1117,611,1184,676
344,car,0.26405709981918335,850,592,889,627
345,car,0.8709403872489929,1155,563,1482,803
345,car,0.8550490736961365,384,621,609,751
345,car,0.8381317853927612,1787,542,1919,667
345,car,0.8326601386070251,1544,549,1802,673
345,person,0.7851116061210632,0,608,55,798
345,car,0.6418306827545166,568,589,716,699
345,car,0.6388468146324158,1058,587,1157,670
345,car,0.5580019950866699,674,590,773,671
345,car,0.5035051107406616,1120,610,1188,719
345,car,0.4212541878223419,1117,611,1184,676
345,car,0.26405709981918335,850,592,889,627
346,car,0.8709403872489929,1155,563,1482,803
346,car,0.8550490736961365,384,621,609,751
346,car,0.8381317853927612,1787,542,1919,667
346,car,0.8326601386070251,1544,549,1802,673
346,person,0.7851116061210632,0,608,55,798
346,car,0.6418306827545166,568,589,716,699
346,car,0.6388468146324158,1058,587,1157,670
346,car,0.5580019950866699,674,590,773,671
346,car,0.5035051107406616,1120,610,1188,719
346,car,0.4212541878223419,1117,611,1184,676
346,car,0.26405709981918335,850,592,889,627
347,car,0.8709403872489929,1155,563,1482,803
347,car,0.8550490736961365,384,621,609,751
347,car,0.8381317853927612,1787,542,1919,667
347,car,0.8326601386070251,1544,549,1802,673
347,person,0.7851116061210632,0,608,55,798
347,car,0.6418306827545166,568,589,716,699
347,car,0.6388468146324158,1058,587,1157,670
347,car,0.5580019950866699,674,590,773,671
347,car,0.5035051107406616,1120,610,1188,719
347,car,0.4212541878223419,1117,611,1184,676
347,car,0.26405709981918335,850,592,889,627
348,car,0.8709403872489929,1155,563,1482,803
348,car,0.8550490736961365,384,621,609,751
348,car,0.8381317853927612,1787,542,1919,667
348,car,0.8326601386070251,1544,549,1802,673
348,person,0.7851116061210632,0,608,55,798
348,car,0.6418306827545166,568,589,716,699
348,car,0.6388468146324158,1058,587,1157,670
348,car,0.5580019950866699,674,590,773,671
348,car,0.5035051107406616,1120,610,1188,719
348,car,0.4212541878223419,1117,611,1184,676
348,car,0.26405709981918335,850,592,889,627
349,car,0.8709403872489929,1155,563,1482,803
349,car,0.8550490736961365,384,621,609,751
349,car,0.8381317853927612,1787,542,1919,667
349,car,0.8326601386070251,1544,549,1802,673
349,person,0.7851116061210632,0,608,55,798
349,car,0.6418306827545166,568,589,716,699
349,car,0.6388468146324158,1058,587,1157,670
349,car,0.5580019950866699,674,590,773,671
349,car,0.5035051107406616,1120,610,1188,719
349,car,0.4212541878223419,1117,611,1184,676
349,car,0.26405709981918335,850,592,889,627
350,car,0.8709403872489929,1155,563,1482,803
350,car,0.8550490736961365,384,621,609,751
350,car,0.8381317853927612,1787,542,1919,667
350,car,0.8326601386070251,1544,549,1802,673
350,person,0.7851116061210632,0,608,55,798
350,car,0.6418306827545166,568,589,716,699
350,car,0.6388468146324158,1058,587,1157,670
350,car,0.5580019950866699,674,590,773,671
350,car,0.5035051107406616,1120,610,1188,719
350,car,0.4212541878223419,1117,611,1184,676
350,car,0.26405709981918335,850,592,889,627
351,car,0.8709403872489929,1155,563,1482,803
351,car,0.8550490736961365,384,621,609,751
351,car,0.8381317853927612,1787,542,1919,667
351,car,0.8326601386070251,1544,549,1802,673
351,person,0.7851116061210632,0,608,55,798
351,car,0.6418306827545166,568,589,716,699
351,car,0.6388468146324158,1058,587,1157,670
351,car,0.5580019950866699,674,590,773,671
351,car,0.5035051107406616,1120,610,1188,719
351,car,0.4212541878223419,1117,611,1184,676
351,car,0.26405709981918335,850,592,889,627
352,car,0.8709403872489929,1155,563,1482,803
352,car,0.8550490736961365,384,621,609,751
352,car,0.8381317853927612,1787,542,1919,667
352,car,0.8326601386070251,1544,549,1802,673
352,person,0.7851116061210632,0,608,55,798
352,car,0.6418306827545166,568,589,716,699
352,car,0.6388468146324158,1058,587,1157,670
352,car,0.5580019950866699,674,590,773,671
352,car,0.5035051107406616,1120,610,1188,719
352,car,0.4212541878223419,1117,611,1184,676
352,car,0.26405709981918335,850,592,889,627
353,car,0.8709403872489929,1155,563,1482,803
353,car,0.8550490736961365,384,621,609,751
353,car,0.8381317853927612,1787,542,1919,667
353,car,0.8326601386070251,1544,549,1802,673
353,person,0.7851116061210632,0,608,55,798
353,car,0.6418306827545166,568,589,716,699
353,car,0.6388468146324158,1058,587,1157,670
353,car,0.5580019950866699,674,590,773,671
353,car,0.5035051107406616,1120,610,1188,719
353,car,0.4212541878223419,1117,611,1184,676
353,car,0.26405709981918335,850,592,889,627
354,car,0.8709403872489929,1155,563,1482,803
354,car,0.8550490736961365,384,621,609,751
354,car,0.8381317853927612,1787,542,1919,667
354,car,0.8326601386070251,1544,549,1802,673
354,person,0.7851116061210632,0,608,55,798
354,car,0.6418306827545166,568,589,716,699
354,car,0.6388468146324158,1058,587,1157,670
354,car,0.5580019950866699,674,590,773,671
354,car,0.5035051107406616,1120,610,1188,719
354,car,0.4212541878223419,1117,611,1184,676
354,car,0.26405709981918335,850,592,889,627
355,car,0.8709403872489929,1155,563,1482,803
355,car,0.8550490736961365,384,621,609,751
355,car,0.8381317853927612,1787,542,1919,667
355,car,0.8326601386070251,1544,549,1802,673
355,person,0.7851116061210632,0,608,55,798
355,car,0.6418306827545166,568,589,716,699
355,car,0.6388468146324158,1058,587,1157,670
355,car,0.5580019950866699,674,590,773,671
355,car,0.5035051107406616,1120,610,1188,719
355,car,0.4212541878223419,1117,611,1184,676
355,car,0.26405709981918335,850,592,889,627
356,car,0.8709403872489929,1155,563,1482,803
356,car,0.8550490736961365,384,621,609,751
356,car,0.8381317853927612,1787,542,1919,667
356,car,0.8326601386070251,1544,549,1802,673
356,person,0.7851116061210632,0,608,55,798
356,car,0.6418306827545166,568,589,716,699
356,car,0.6388468146324158,1058,587,1157,670
356,car,0.5580019950866699,674,590,773,671
356,car,0.5035051107406616,1120,610,1188,719
356,car,0.4212541878223419,1117,611,1184,676
356,car,0.26405709981918335,850,592,889,627
357,car,0.8709403872489929,1155,563,1482,803
357,car,0.8550490736961365,384,621,609,751
357,car,0.8381317853927612,1787,542,1919,667
357,car,0.8326601386070251,1544,549,1802,673
357,person,0.7851116061210632,0,608,55,798
357,car,0.6418306827545166,568,589,716,699
357,car,0.6388468146324158,1058,587,1157,670
357,car,0.5580019950866699,674,590,773,671
357,car,0.5035051107406616,1120,610,1188,719
357,car,0.4212541878223419,1117,611,1184,676
357,car,0.26405709981918335,850,592,889,627
358,car,0.8709403872489929,1155,563,1482,803
358,car,0.8550490736961365,384,621,609,751
358,car,0.8381317853927612,1787,542,1919,667
358,car,0.8326601386070251,1544,549,1802,673
358,person,0.7851116061210632,0,608,55,798
358,car,0.6418306827545166,568,589,716,699
358,car,0.6388468146324158,1058,587,1157,670
358,car,0.5580019950866699,674,590,773,671
358,car,0.5035051107406616,1120,610,1188,719
358,car,0.4212541878223419,1117,611,1184,676
358,car,0.26405709981918335,850,592,889,627
359,car,0.8709403872489929,1155,563,1482,803
359,car,0.8550490736961365,384,621,609,751
359,car,0.8381317853927612,1787,542,1919,667
359,car,0.8326601386070251,1544,549,1802,673
359,person,0.7851116061210632,0,608,55,798
359,car,0.6418306827545166,568,589,716,699
359,car,0.6388468146324158,1058,587,1157,670
359,car,0.5580019950866699,674,590,773,671
359,car,0.5035051107406616,1120,610,1188,719
359,car,0.4212541878223419,1117,611,1184,676
359,car,0.26405709981918335,850,592,889,627
360,car,0.8709403872489929,1155,563,1482,803
360,car,0.8550490736961365,384,621,609,751
360,car,0.8381317853927612,1787,542,1919,667
360,car,0.8326601386070251,1544,549,1802,673
360,person,0.7851116061210632,0,608,55,798
360,car,0.6418306827545166,568,589,716,699
360,car,0.6388468146324158,1058,587,1157,670
360,car,0.5580019950866699,674,590,773,671
360,car,0.5035051107406616,1120,610,1188,719
360,car,0.4212541878223419,1117,611,1184,676
360,car,0.26405709981918335,850,592,889,627
361,car,0.8709403872489929,1155,563,1482,803
361,car,0.8550490736961365,384,621,609,751
361,car,0.8381317853927612,1787,542,1919,667
361,car,0.8326601386070251,1544,549,1802,673
361,person,0.7851116061210632,0,608,55,798
361,car,0.6418306827545166,568,589,716,699
361,car,0.6388468146324158,1058,587,1157,670
361,car,0.5580019950866699,674,590,773,671
361,car,0.5035051107406616,1120,610,1188,719
361,car,0.4212541878223419,1117,611,1184,676
361,car,0.26405709981918335,850,592,889,627
362,car,0.8709403872489929,1155,563,1482,803
362,car,0.8550490736961365,384,621,609,751
362,car,0.8381317853927612,1787,542,1919,667
362,car,0.8326601386070251,1544,549,1802,673
362,person,0.7851116061210632,0,608,55,798
362,car,0.6418306827545166,568,589,716,699
362,car,0.6388468146324158,1058,587,1157,670
362,car,0.5580019950866699,674,590,773,671
362,car,0.5035051107406616,1120,610,1188,719
362,car,0.4212541878223419,1117,611,1184,676
362,car,0.26405709981918335,850,592,889,627
363,car,0.9021039605140686,156,632,495,806
363,car,0.8484617471694946,1227,537,1862,940
363,car,0.8408277630805969,1154,610,1285,763
363,car,0.7890030741691589,1064,580,1192,679
363,car,0.7047821283340454,1752,531,1919,691
363,car,0.6410961151123047,460,584,654,719
363,car,0.5857448577880859,613,585,731,683
363,car,0.47242623567581177,681,588,766,666
363,car,0.41544273495674133,618,585,766,670
363,car,0.3616013526916504,1045,582,1099,663
363,car,0.3560686707496643,415,599,622,727
363,car,0.31494414806365967,835,590,880,624
363,car,0.2961643636226654,438,613,598,728
363,car,0.2645769715309143,996,576,1051,636
364,car,0.9021039605140686,156,632,495,806
364,car,0.8484617471694946,1227,537,1862,940
364,car,0.8408277630805969,1154,610,1285,763
364,car,0.7890030741691589,1064,580,1192,679
364,car,0.7047821283340454,1752,531,1919,691
364,car,0.6410961151123047,460,584,654,719
364,car,0.5857448577880859,613,585,731,683
364,car,0.47242623567581177,681,588,766,666
364,car,0.41544273495674133,618,585,766,670
364,car,0.3616013526916504,1045,582,1099,663
364,car,0.3560686707496643,415,599,622,727
364,car,0.31494414806365967,835,590,880,624
364,car,0.2961643636226654,438,613,598,728
364,car,0.2645769715309143,996,576,1051,636
365,car,0.9021039605140686,156,632,495,806
365,car,0.8484617471694946,1227,537,1862,940
365,car,0.8408277630805969,1154,610,1285,763
365,car,0.7890030741691589,1064,580,1192,679
365,car,0.7047821283340454,1752,531,1919,691
365,car,0.6410961151123047,460,584,654,719
365,car,0.5857448577880859,613,585,731,683
365,car,0.47242623567581177,681,588,766,666
365,car,0.41544273495674133,618,585,766,670
365,car,0.3616013526916504,1045,582,1099,663
365,car,0.3560686707496643,415,599,622,727
365,car,0.31494414806365967,835,590,880,624
365,car,0.2961643636226654,438,613,598,728
365,car,0.2645769715309143,996,576,1051,636
366,car,0.9021039605140686,156,632,495,806
366,car,0.8484617471694946,1227,537,1862,940
366,car,0.8408277630805969,1154,610,1285,763
366,car,0.7890030741691589,1064,580,1192,679
366,car,0.7047821283340454,1752,531,1919,691
366,car,0.6410961151123047,460,584,654,719
366,car,0.5857448577880859,613,585,731,683
366,car,0.47242623567581177,681,588,766,666
366,car,0.41544273495674133,618,585,766,670
366,car,0.3616013526916504,1045,582,1099,663
366,car,0.3560686707496643,415,599,622,727
366,car,0.31494414806365967,835,590,880,624
366,car,0.2961643636226654,438,613,598,728
366,car,0.2645769715309143,996,576,1051,636
367,car,0.9021039605140686,156,632,495,806
367,car,0.8484617471694946,1227,537,1862,940
367,car,0.8408277630805969,1154,610,1285,763
367,car,0.7890030741691589,1064,580,1192,679
367,car,0.7047821283340454,1752,531,1919,691
367,car,0.6410961151123047,460,584,654,719
367,car,0.5857448577880859,613,585,731,683
367,car,0.47242623567581177,681,588,766,666
367,car,0.41544273495674133,618,585,766,670
367,car,0.3616013526916504,1045,582,1099,663
367,car,0.3560686707496643,415,599,622,727
367,car,0.31494414806365967,835,590,880,624
367,car,0.2961643636226654,438,613,598,728
367,car,0.2645769715309143,996,576,1051,636
368,car,0.9021039605140686,156,632,495,806
368,car,0.8484617471694946,1227,537,1862,940
368,car,0.8408277630805969,1154,610,1285,763
368,car,0.7890030741691589,1064,580,1192,679
368,car,0.7047821283340454,1752,531,1919,691
368,car,0.6410961151123047,460,584,654,719
368,car,0.5857448577880859,613,585,731,683
368,car,0.47242623567581177,681,588,766,666
368,car,0.41544273495674133,618,585,766,670
368,car,0.3616013526916504,1045,582,1099,663
368,car,0.3560686707496643,415,599,622,727
368,car,0.31494414806365967,835,590,880,624
368,car,0.2961643636226654,438,613,598,728
368,car,0.2645769715309143,996,576,1051,636
369,car,0.9021039605140686,156,632,495,806
369,car,0.8484617471694946,1227,537,1862,940
369,car,0.8408277630805969,1154,610,1285,763
369,car,0.7890030741691589,1064,580,1192,679
369,car,0.7047821283340454,1752,531,1919,691
369,car,0.6410961151123047,460,584,654,719
369,car,0.5857448577880859,613,585,731,683
369,car,0.47242623567581177,681,588,766,666
369,car,0.41544273495674133,618,585,766,670
369,car,0.3616013526916504,1045,582,1099,663
369,car,0.3560686707496643,415,599,622,727
369,car,0.31494414806365967,835,590,880,624
369,car,0.2961643636226654,438,613,598,728
369,car,0.2645769715309143,996,576,1051,636
370,car,0.9021039605140686,156,632,495,806
370,car,0.8484617471694946,1227,537,1862,940
370,car,0.8408277630805969,1154,610,1285,763
370,car,0.7890030741691589,1064,580,1192,679
370,car,0.7047821283340454,1752,531,1919,691
370,car,0.6410961151123047,460,584,654,719
370,car,0.5857448577880859,613,585,731,683
370,car,0.47242623567581177,681,588,766,666
370,car,0.41544273495674133,618,585,766,670
370,car,0.3616013526916504,1045,582,1099,663
370,car,0.3560686707496643,415,599,622,727
370,car,0.31494414806365967,835,590,880,624
370,car,0.2961643636226654,438,613,598,728
370,car,0.2645769715309143,996,576,1051,636
371,car,0.9021039605140686,156,632,495,806
371,car,0.8484617471694946,1227,537,1862,940
371,car,0.8408277630805969,1154,610,1285,763
371,car,0.7890030741691589,1064,580,1192,679
371,car,0.7047821283340454,1752,531,1919,691
371,car,0.6410961151123047,460,584,654,719
371,car,0.5857448577880859,613,585,731,683
371,car,0.47242623567581177,681,588,766,666
371,car,0.41544273495674133,618,585,766,670
371,car,0.3616013526916504,1045,582,1099,663
371,car,0.3560686707496643,415,599,622,727
371,car,0.31494414806365967,835,590,880,624
371,car,0.2961643636226654,438,613,598,728
371,car,0.2645769715309143,996,576,1051,636
372,car,0.9021039605140686,156,632,495,806
372,car,0.8484617471694946,1227,537,1862,940
372,car,0.8408277630805969,1154,610,1285,763
372,car,0.7890030741691589,1064,580,1192,679
372,car,0.7047821283340454,1752,531,1919,691
372,car,0.6410961151123047,460,584,654,719
372,car,0.5857448577880859,613,585,731,683
372,car,0.47242623567581177,681,588,766,666
372,car,0.41544273495674133,618,585,766,670
372,car,0.3616013526916504,1045,582,1099,663
372,car,0.3560686707496643,415,599,622,727
372,car,0.31494414806365967,835,590,880,624
372,car,0.2961643636226654,438,613,598,728
372,car,0.2645769715309143,996,576,1051,636
373,car,0.9021039605140686,156,632,495,806
373,car,0.8484617471694946,1227,537,1862,940
373,car,0.8408277630805969,1154,610,1285,763
373,car,0.7890030741691589,1064,580,1192,679
373,car,0.7047821283340454,1752,531,1919,691
373,car,0.6410961151123047,460,584,654,719
373,car,0.5857448577880859,613,585,731,683
373,car,0.47242623567581177,681,588,766,666
373,car,0.41544273495674133,618,585,766,670
373,car,0.3616013526916504,1045,582,1099,663
373,car,0.3560686707496643,415,599,622,727
373,car,0.31494414806365967,835,590,880,624
373,car,0.2961643636226654,438,613,598,728
373,car,0.2645769715309143,996,576,1051,636
374,car,0.9021039605140686,156,632,495,806
374,car,0.8484617471694946,1227,537,1862,940
374,car,0.8408277630805969,1154,610,1285,763
374,car,0.7890030741691589,1064,580,1192,679
374,car,0.7047821283340454,1752,531,1919,691
374,car,0.6410961151123047,460,584,654,719
374,car,0.5857448577880859,613,585,731,683
374,car,0.47242623567581177,681,588,766,666
374,car,0.41544273495674133,618,585,766,670
374,car,0.3616013526916504,1045,582,1099,663
374,car,0.3560686707496643,415,599,622,727
374,car,0.31494414806365967,835,590,880,624
374,car,0.2961643636226654,438,613,598,728
374,car,0.2645769715309143,996,576,1051,636
375,car,0.9021039605140686,156,632,495,806
375,car,0.8484617471694946,1227,537,1862,940
375,car,0.8408277630805969,1154,610,1285,763
375,car,0.7890030741691589,1064,580,1192,679
375,car,0.7047821283340454,1752,531,1919,691
375,car,0.6410961151123047,460,584,654,719
375,car,0.5857448577880859,613,585,731,683
375,car,0.47242623567581177,681,588,766,666
375,car,0.41544273495674133,618,585,766,670
375,car,0.3616013526916504,1045,582,1099,663
375,car,0.3560686707496643,415,599,622,727
375,car,0.31494414806365967,835,590,880,624
375,car,0.2961643636226654,438,613,598,728
375,car,0.2645769715309143,996,576,1051,636
376,car,0.9123542308807373,16,632,436,840
376,car,0.8690634369850159,1174,610,1359,786
376,car,0.7894231677055359,1056,575,1209,683
376,car,0.7220419049263,353,582,624,739
376,car,0.6200411319732666,1273,520,1919,1049
376,car,0.5621864795684814,578,586,712,687
376,truck,0.5261529684066772,1275,520,1918,1050
376,person,0.43585214018821716,1334,550,1379,615
376,car,0.30377110838890076,666,586,757,672
376,car,0.258232057094574,995,576,1048,643
377,car,0.9123542308807373,16,632,436,840
377,car,0.8690634369850159,1174,610,1359,786
377,car,0.7894231677055359,1056,575,1209,683
377,car,0.7220419049263,353,582,624,739
377,car,0.6200411319732666,1273,520,1919,1049
377,car,0.5621864795684814,578,586,712,687
377,truck,0.5261529684066772,1275,520,1918,1050
377,person,0.43585214018821716,1334,550,1379,615
377,car,0.30377110838890076,666,586,757,672
377,car,0.258232057094574,995,576,1048,643
378,car,0.9123542308807373,16,632,436,840
378,car,0.8690634369850159,1174,610,1359,786
378,car,0.7894231677055359,1056,575,1209,683
378,car,0.7220419049263,353,582,624,739
378,car,0.6200411319732666,1273,520,1919,1049
378,car,0.5621864795684814,578,586,712,687
378,truck,0.5261529684066772,1275,520,1918,1050
378,person,0.43585214018821716,1334,550,1379,615
378,car,0.30377110838890076,666,586,757,672
378,car,0.258232057094574,995,576,1048,643
379,car,0.9123542308807373,16,632,436,840
379,car,0.8690634369850159,1174,610,1359,786
379,car,0.7894231677055359,1056,575,1209,683
379,car,0.7220419049263,353,582,624,739
379,car,0.6200411319732666,1273,520,1919,1049
379,car,0.5621864795684814,578,586,712,687
379,truck,0.5261529684066772,1275,520,1918,1050
379,person,0.43585214018821716,1334,550,1379,615
379,car,0.30377110838890076,666,586,757,672
379,car,0.258232057094574,995,576,1048,643
380,car,0.9123542308807373,16,632,436,840
380,car,0.8690634369850159,1174,610,1359,786
380,car,0.7894231677055359,1056,575,1209,683
380,car,0.7220419049263,353,582,624,739
380,car,0.6200411319732666,1273,520,1919,1049
380,car,0.5621864795684814,578,586,712,687
380,truck,0.5261529684066772,1275,520,1918,1050
380,person,0.43585214018821716,1334,550,1379,615
380,car,0.30377110838890076,666,586,757,672
380,car,0.258232057094574,995,576,1048,643
381,car,0.9123542308807373,16,632,436,840
381,car,0.8690634369850159,1174,610,1359,786
381,car,0.7894231677055359,1056,575,1209,683
381,car,0.7220419049263,353,582,624,739
381,car,0.6200411319732666,1273,520,1919,1049
381,car,0.5621864795684814,578,586,712,687
381,truck,0.5261529684066772,1275,520,1918,1050
381,person,0.43585214018821716,1334,550,1379,615
381,car,0.30377110838890076,666,586,757,672
381,car,0.258232057094574,995,576,1048,643
382,car,0.9123542308807373,16,632,436,840
382,car,0.8690634369850159,1174,610,1359,786
382,car,0.7894231677055359,1056,575,1209,683
382,car,0.7220419049263,353,582,624,739
382,car,0.6200411319732666,1273,520,1919,1049
382,car,0.5621864795684814,578,586,712,687
382,truck,0.5261529684066772,1275,520,1918,1050
382,person,0.43585214018821716,1334,550,1379,615
382,car,0.30377110838890076,666,586,757,672
382,car,0.258232057094574,995,576,1048,643
383,car,0.9123542308807373,16,632,436,840
383,car,0.8690634369850159,1174,610,1359,786
383,car,0.7894231677055359,1056,575,1209,683
383,car,0.7220419049263,353,582,624,739
383,car,0.6200411319732666,1273,520,1919,1049
383,car,0.5621864795684814,578,586,712,687
383,truck,0.5261529684066772,1275,520,1918,1050
383,person,0.43585214018821716,1334,550,1379,615
383,car,0.30377110838890076,666,586,757,672
383,car,0.258232057094574,995,576,1048,643
384,car,0.9123542308807373,16,632,436,840
384,car,0.8690634369850159,1174,610,1359,786
384,car,0.7894231677055359,1056,575,1209,683
384,car,0.7220419049263,353,582,624,739
384,car,0.6200411319732666,1273,520,1919,1049
384,car,0.5621864795684814,578,586,712,687
384,truck,0.5261529684066772,1275,520,1918,1050
384,person,0.43585214018821716,1334,550,1379,615
384,car,0.30377110838890076,666,586,757,672
384,car,0.258232057094574,995,576,1048,643
385,car,0.9123542308807373,16,632,436,840
385,car,0.8690634369850159,1174,610,1359,786
385,car,0.7894231677055359,1056,575,1209,683
385,car,0.7220419049263,353,582,624,739
385,car,0.6200411319732666,1273,520,1919,1049
385,car,0.5621864795684814,578,586,712,687
385,truck,0.5261529684066772,1275,520,1918,1050
385,person,0.43585214018821716,1334,550,1379,615
385,car,0.30377110838890076,666,586,757,672
385,car,0.258232057094574,995,576,1048,643
386,car,0.9123542308807373,16,632,436,840
386,car,0.8690634369850159,1174,610,1359,786
386,car,0.7894231677055359,1056,575,1209,683
386,car,0.7220419049263,353,582,624,739
386,car,0.6200411319732666,1273,520,1919,1049
386,car,0.5621864795684814,578,586,712,687
386,truck,0.5261529684066772,1275,520,1918,1050
386,person,0.43585214018821716,1334,550,1379,615
386,car,0.30377110838890076,666,586,757,672
386,car,0.258232057094574,995,576,1048,643
387,car,0.9123542308807373,16,632,436,840
387,car,0.8690634369850159,1174,610,1359,786
387,car,0.7894231677055359,1056,575,1209,683
387,car,0.7220419049263,353,582,624,739
387,car,0.6200411319732666,1273,520,1919,1049
387,car,0.5621864795684814,578,586,712,687
387,truck,0.5261529684066772,1275,520,1918,1050
387,person,0.43585214018821716,1334,550,1379,615
387,car,0.30377110838890076,666,586,757,672
387,car,0.258232057094574,995,576,1048,643
388,car,0.9123542308807373,16,632,436,840
388,car,0.8690634369850159,1174,610,1359,786
388,car,0.7894231677055359,1056,575,1209,683
388,car,0.7220419049263,353,582,624,739
388,car,0.6200411319732666,1273,520,1919,1049
388,car,0.5621864795684814,578,586,712,687
388,truck,0.5261529684066772,1275,520,1918,1050
388,person,0.43585214018821716,1334,550,1379,615
388,car,0.30377110838890076,666,586,757,672
388,car,0.258232057094574,995,576,1048,643
389,car,0.9123542308807373,16,632,436,840
389,car,0.8690634369850159,1174,610,1359,786
389,car,0.7894231677055359,1056,575,1209,683
389,car,0.7220419049263,353,582,624,739
389,car,0.6200411319732666,1273,520,1919,1049
389,car,0.5621864795684814,578,586,712,687
389,truck,0.5261529684066772,1275,520,1918,1050
389,person,0.43585214018821716,1334,550,1379,615
389,car,0.30377110838890076,666,586,757,672
389,car,0.258232057094574,995,576,1048,643
390,car,0.9123542308807373,16,632,436,840
390,car,0.8690634369850159,1174,610,1359,786
390,car,0.7894231677055359,1056,575,1209,683
390,car,0.7220419049263,353,582,624,739
390,car,0.6200411319732666,1273,520,1919,1049
390,car,0.5621864795684814,578,586,712,687
390,truck,0.5261529684066772,1275,520,1918,1050
390,person,0.43585214018821716,1334,550,1379,615
390,car,0.30377110838890076,666,586,757,672
390,car,0.258232057094574,995,576,1048,643
391,car,0.9123542308807373,16,632,436,840
391,car,0.8690634369850159,1174,610,1359,786
391,car,0.7894231677055359,1056,575,1209,683
391,car,0.7220419049263,353,582,624,739
391,car,0.6200411319732666,1273,520,1919,1049
391,car,0.5621864795684814,578,586,712,687
391,truck,0.5261529684066772,1275,520,1918,1050
391,person,0.43585214018821716,1334,550,1379,615
391,car,0.30377110838890076,666,586,757,672
391,car,0.258232057094574,995,576,1048,643
392,car,0.9123542308807373,16,632,436,840
392,car,0.8690634369850159,1174,610,1359,786
392,car,0.7894231677055359,1056,575,1209,683
392,car,0.7220419049263,353,582,624,739
392,car,0.6200411319732666,1273,520,1919,1049
392,car,0.5621864795684814,578,586,712,687
392,truck,0.5261529684066772,1275,520,1918,1050
392,person,0.43585214018821716,1334,550,1379,615
392,car,0.30377110838890076,666,586,757,672
392,car,0.258232057094574,995,576,1048,643
393,car,0.9123542308807373,16,632,436,840
393,car,0.8690634369850159,1174,610,1359,786
393,car,0.7894231677055359,1056,575,1209,683
393,car,0.7220419049263,353,582,624,739
393,car,0.6200411319732666,1273,520,1919,1049
393,car,0.5621864795684814,578,586,712,687
393,truck,0.5261529684066772,1275,520,1918,1050
393,person,0.43585214018821716,1334,550,1379,615
393,car,0.30377110838890076,666,586,757,672
393,car,0.258232057094574,995,576,1048,643
394,car,0.9123542308807373,16,632,436,840
394,car,0.8690634369850159,1174,610,1359,786
394,car,0.7894231677055359,1056,575,1209,683
394,car,0.7220419049263,353,582,624,739
394,car,0.6200411319732666,1273,520,1919,1049
394,car,0.5621864795684814,578,586,712,687
394,truck,0.5261529684066772,1275,520,1918,1050
394,person,0.43585214018821716,1334,550,1379,615
394,car,0.30377110838890076,666,586,757,672
394,car,0.258232057094574,995,576,1048,643
395,car,0.9123542308807373,16,632,436,840
395,car,0.8690634369850159,1174,610,1359,786
395,car,0.7894231677055359,1056,575,1209,683
395,car,0.7220419049263,353,582,624,739
395,car,0.6200411319732666,1273,520,1919,1049
395,car,0.5621864795684814,578,586,712,687
395,truck,0.5261529684066772,1275,520,1918,1050
395,person,0.43585214018821716,1334,550,1379,615
395,car,0.30377110838890076,666,586,757,672
395,car,0.258232057094574,995,576,1048,643
396,car,0.9123542308807373,16,632,436,840
396,car,0.8690634369850159,1174,610,1359,786
396,car,0.7894231677055359,1056,575,1209,683
396,car,0.7220419049263,353,582,624,739
396,car,0.6200411319732666,1273,520,1919,1049
396,car,0.5621864795684814,578,586,712,687
396,truck,0.5261529684066772,1275,520,1918,1050
396,person,0.43585214018821716,1334,550,1379,615
396,car,0.30377110838890076,666,586,757,672
396,car,0.258232057094574,995,576,1048,643
397,car,0.9123542308807373,16,632,436,840
397,car,0.8690634369850159,1174,610,1359,786
397,car,0.7894231677055359,1056,575,1209,683
397,car,0.7220419049263,353,582,624,739
397,car,0.6200411319732666,1273,520,1919,1049
397,car,0.5621864795684814,578,586,712,687
397,truck,0.5261529684066772,1275,520,1918,1050
397,person,0.43585214018821716,1334,550,1379,615
397,car,0.30377110838890076,666,586,757,672
397,car,0.258232057094574,995,576,1048,643
398,car,0.9123542308807373,16,632,436,840
398,car,0.8690634369850159,1174,610,1359,786
398,car,0.7894231677055359,1056,575,1209,683
398,car,0.7220419049263,353,582,624,739
398,car,0.6200411319732666,1273,520,1919,1049
398,car,0.5621864795684814,578,586,712,687
398,truck,0.5261529684066772,1275,520,1918,1050
398,person,0.43585214018821716,1334,550,1379,615
398,car,0.30377110838890076,666,586,757,672
398,car,0.258232057094574,995,576,1048,643
399,car,0.9123542308807373,16,632,436,840
399,car,0.8690634369850159,1174,610,1359,786
399,car,0.7894231677055359,1056,575,1209,683
399,car,0.7220419049263,353,582,624,739
